economy,ano,AG_AGR_TRAC_NO,AG_LND_AGRI_ZS,EN_ATM_CO2E_PC,NY_GDP_MKTP_KD_ZG,NY_GDP_PCAP_PP_KD,EG_USE_COMM_CL_ZS,EG_USE_COMM_FO_ZS,AG_LND_FRST_ZS,EG_ELC_FOSL_ZS,CO2_coef
PRY,2008,0.023706640237859178,0.0024414799899319917,0.150672566418248,0.010746692475267503,0.05458654921275863,0.0024832172701730036,-0.007762808453770642,-0.008611729171909985,0.0,1
PSS,2008,0.0,-0.0006697819314640085,-0.12960703482921843,0.017633665032931112,0.006704003375711309,0.0,0.0,0.0008704049844239137,0.0,-1
PST,2008,0.0,-0.0034774078520499784,-0.03337207423156119,-0.02184958195506657,-0.0018841678157586195,0.0029011709376770157,-0.006467259447506035,0.0003916771062209889,-0.0071011846175079545,-1
QAT,2008,0.0,0.0006029285099053006,-0.0915921404055201,-0.003221004534173986,0.0036088052236746826,0.0,-4.396491803948521e-08,0.0,0.0,-1
ROU,2008,0.004522910524531243,0.00014819955403197582,0.002932962104619019,0.020736594271453298,0.11144208901498032,0.024553685742587098,-0.04010987483957551,0.0006358655067949926,-0.05349314602025302,1
RUS,2008,-0.10182147162285748,2.5918007946010845e-05,-0.0013448106503899382,-0.0330000850511554,0.05246212626475333,-0.001606445002113004,0.0043934796626678985,0.0003846383482699878,0.01675864785437696,-1
RWA,2008,0.0,0.000810701256587123,-0.026459630529393263,0.0352795941237934,0.0821996899846098,0.0,0.0,-0.0008917713822460093,0.0,-1
SAS,2008,0.0,-0.0008901796645410088,0.04141126360963954,-0.0384191940305803,0.018160858185263917,-0.0027410540811674978,0.014969594648754248,0.0003507152772809974,0.016161312147635984,1
SAU,2008,0.0,-0.0004791388525779894,0.057421490039053724,0.044026424972388706,0.02232938638121862,0.0,4.415617878006373e-06,0.0,-0.015338590134634985,1
SDN,2008,0.13165117308543595,0.00034932659932700004,0.04165183317093435,-0.018885295054342603,0.005955404302196321,7.646233729397988e-05,0.05852017703876866,-0.0007344234006740003,0.023276123318748034,1
SEN,2008,0.0,0.040097647119929004,0.010716396973006637,0.0087604986258012,0.010037086838429854,0.00014106899253863993,-0.002488231546369901,-0.0019996883602549785,-0.014549210501243123,1
SGP,2008,0.0,-0.0015107913669065009,-0.04841628196810732,-0.07158036058068579,-0.03415492694462752,-0.00010551457362443978,0.0012030418019404188,-0.0007622816032889901,-0.0014663398131359883,-1
SLB,2008,0.0,0.0010718113612003988,0.007557612746445175,0.025862971142805603,0.03882826826311758,0.0,0.0,-0.0002615219721330675,0.0,1
SLE,2008,0.0,0.012262399556664007,0.00648646794114649,-0.0254067229013428,0.028099406061478982,0.0,0.0,-0.0027330285397620456,0.0,1
SLV,2008,0.0,-0.0018339768339770046,-0.09784933562489107,0.0030680062640259997,0.017509096250866163,0.004678234973886095,-0.0671653660853665,-0.0021718146718150066,-0.06313004526406701,-1
SOM,2008,0.0,0.0015940319443998874,-0.03618560377790958,0.0,0.0,0.0,0.0,-0.0012234195173279972,0.0,-1
SRB,2008,-0.06927854753941709,0.003510176080494034,-0.027692121241581158,-0.007839489325702206,0.061063170095857267,-0.0012767862054584977,0.003594916856400676,0.0028927509718729995,0.014937564676398977,-1
SSA,2008,0.0,0.0012043207736610385,0.03618980323189569,-0.009958085322847907,0.023997100304753882,0.0006513235298205999,0.0335724873499017,-0.0014539241495139877,-0.00874445886201613,1
SSD,2008,0.0,0.0,0.007572829575052342,0.0,0.0,0.0,0.0,0.0,0.0,1
SSF,2008,0.0,0.0012042974525179773,0.03616986820437407,-0.010057613049892096,0.023941575038551877,0.0006513235298205999,0.03405748901423178,-0.0014538959945030073,-0.008737763403030953,1
SST,2008,0.0,0.0004745729949900124,-0.012282891112542105,-0.0228238762631692,0.03503594803021759,0.0038505950852646986,0.022292266924943904,-0.0007395365651989749,-0.012427270764717023,-1
STP,2008,0.0,0.0,0.05604761833033134,0.0258731321794996,0.03689731271396002,0.0,0.0,-0.0002708333333329449,0.0,1
SUR,2008,0.144632768361582,5.128205128204999e-05,0.019752344270629774,-0.009680809660783201,0.029746806793798486,0.016006840222157006,-0.01819899897455035,-0.000262884615384138,-0.03797534025189701,1
SVK,2008,0.008969880086866278,0.0014553014553020205,-0.0033583804993332356,-0.052571424678523,0.054843890937507966,0.011367854528586002,-0.008334577041963831,0.0003430353430350408,-0.012098618214862996,-1
SVN,2008,0.0,0.05976645379672803,0.06443791146148392,-0.0347031923751136,0.03346279543605157,0.009428880597667017,0.0032744481201900655,0.0005050134164740428,-0.041868679016650034,1
SWE,2008,0.0,-0.0011071840039160996,-0.029500893380403848,-0.03889781032744011,-0.012230695777002532,-0.007024831880135949,0.020342613926949804,-0.00022094581009397983,-0.0011968172068511018,-1
SWZ,2008,0.0,0.0,-0.023822704887873192,-0.03613711663069698,0.0027938217940732812,0.0,0.0,0.000706395348836999,0.0,-1
SYC,2008,0.0,0.0,0.009554831618236559,-0.1160201271725743,-0.04877126230027451,0.0,0.0,0.0,0.0,1
SYR,2008,0.013511643993543876,5.445436724102137e-05,-0.01057183114353999,-0.0119791904077786,0.0,-0.0017914154487404699,0.004286124932855184,0.00032672620344150084,0.020069316132818073,-1
TCD,2008,0.0,0.0,0.13278931350809509,-0.0021880804691814994,-0.004379004424967192,0.0,0.0,-0.0006535895806862069,0.0,1
TEA,2008,0.0,0.001040636622972002,0.020973499948893082,-0.03870661372824492,0.07285234998994206,0.0039213030894013024,-0.0018846019222588106,0.001210457898675017,-0.023155440922607937,1
TEC,2008,-0.03441595261279651,-0.0004394586692169966,0.006816318577269165,-0.0317149344894426,0.042040701771693945,-0.0002276677208069078,0.0005359949118617369,0.00040570823976395333,0.009081784336492973,1
TGO,2008,0.0,0.007354293068578955,0.013961035133321698,0.0521076566372644,0.011106844673835603,0.00586562255124192,0.1176511560255511,-0.0005441073726780133,-0.23568939771030398,1
THA,2008,0.0,0.0018203527178059886,0.0010775056391794102,-0.0370945284184475,0.009680091653328171,-0.0009414962308292695,-0.0071660820760717225,0.002104171152303067,0.0031600555270709665,1
TJK,2008,-0.07771032090199481,-0.00014289797084906296,-0.08669528729108122,0.0009999815282778002,0.058930886822247786,0.008194915435838012,-0.024229788061704727,0.0,-0.00023167309257819734,-1
TKM,2008,0.0,-0.004255953014277907,-0.0013088217643046907,0.03640700529549999,0.13009012167056766,0.0,0.0,0.0,0.0,-1
TLA,2008,0.0,-0.002648138722258011,0.01906696020669041,-0.015427007517345,0.025281858905944254,-0.0008504509825378026,0.00349426297226918,-0.0028055504892330416,0.009831428330781974,1
TLS,2008,0.0,0.0030934767989240085,0.07274526408474125,0.011294163724263999,0.08862279486537927,0.0,0.0,-0.0009414929388030657,0.0,1
TMN,2008,0.0,-0.0026560065201930174,0.019636596556587005,-0.0241485540914941,0.01689137496468751,-0.0029387371359022095,0.0054199617766939046,0.0002275503659504974,0.03377405429282604,1
TON,2008,0.0,0.0,0.05968280467446152,0.04479074364720763,0.044621684038179676,0.0,0.0,0.0,0.0,1
TSA,2008,0.0,-0.0008901796645410088,0.04141126360963954,-0.0384191940305803,0.018160858185263917,-0.0027410540811674978,0.014969594648754248,0.0003507152772809974,0.016161312147634988,1
TSS,2008,0.0,0.0012042974525179773,0.03616986820437407,-0.010057613049894103,0.023941575038554763,0.0006513235298205999,0.03405748901423178,-0.0014538959945030073,-0.008737763403031949,1
TTO,2008,0.0,0.0,-0.028693651392301622,-0.013624726228533496,0.02802179778244618,0.0,-3.177082671157461e-05,-0.0008265107212469758,-0.00011173992835892932,-1
TUN,2008,-0.005141830885428189,0.004891864057671995,0.013835752917368938,-0.024717394995073496,0.03261953407039497,-0.00021700513285343294,0.0012262591585392446,0.00012602986611739197,0.0018922557995379918,1
TUR,2008,0.013333397490183918,-0.0049764172394529994,-0.018599897005738053,-0.04228483358563334,-0.0045285369226854,0.00029889934761859747,0.0007287029623568309,0.0012145186648130136,0.017074284456061975,-1
TUV,2008,0.0,0.0,-0.2889208970546596,-0.004761904761904701,0.05389408099688664,0.0,0.0,0.0,0.0,-1
TZA,2008,0.0,0.006276811921427026,0.0005031652583256108,-0.010821183438873998,0.02846002557415961,0.0010484051904381608,-0.005797404116327676,-0.00419959358771699,-0.0005093779120139885,1
UGA,2008,0.0,0.012549421950852917,0.006233292174142369,0.0029632593603427892,0.05573044280810091,0.0,0.0,-0.002064611380812007,0.0,1
UKR,2008,-0.004081959815703251,0.0004610975901809411,-0.02982882276219212,-0.0597235285537427,0.027986392576651475,0.0016764686072080082,-0.006554619793282868,6.843565379799799e-05,-0.002250559411227968,-1
UMC,2008,0.0,-0.0010632865865969877,0.020363009865598025,-0.030169878599432706,0.05198170099328303,0.0020101725689993977,0.0009345546830419327,-0.0004196987606809444,-0.007185915000000023,1
URY,2008,0.0,0.007084904582332996,0.3207738994636018,0.0063463381950290025,0.06936003350533793,-0.09386843731706689,0.04583557934161919,0.0020700491372415007,0.261493329860652,1
USA,2008,0.0,-0.0014232384621519856,-0.04014199756337555,-0.01888319108658633,-0.008203678985242324,0.003506143030945985,-0.007551080027111912,0.0010981572866599976,-0.0057470876931130024,-1
UZB,2008,0.0,-0.0041283102487189895,0.03467928016924193,-0.004438442875976296,0.07292860008040525,0.00670678549754932,-0.008185770626337963,0.0008931861388145013,-0.09921385533449495,1
VCT,2008,0.0,0.0,-0.0640022144809721,-0.02918327789654012,0.008669994649610935,0.0,0.0,0.0,0.0,-1
VEN,2008,0.0,0.00046482625701500525,0.045736692643989274,-0.0347572468387068,0.0,-0.0069528385388027926,0.010477737495071304,-0.0018661073635280446,-0.0007169301393020078,1
VNM,2008,0.0,0.005456230444937021,0.10748503677030419,-0.014677332771407708,0.046310765346558425,0.0026025709570705047,0.02923610092355733,0.004818957251959972,-0.00987108899594702,1
VUT,2008,0.0,0.0,-0.060219129198663346,0.0272509953371834,0.03070110439209972,0.0,0.0,0.0,0.0,-1
WLD,2008,0.0,-0.0011698257765309706,-0.00540596429001694,-0.0231172811069017,0.014403235430689776,0.000611870208473988,-0.0017157170211599126,-0.0003595059841580195,-0.0037617785108329826,-1
WSM,2008,0.0,-0.00530035335689,-0.09638692958549011,0.030701221239327454,0.028493052505364824,0.0,0.0,-0.0017031802120139616,0.0,-1
YEM,2008,0.0,-0.002083451711270996,0.009986585653824376,0.003091415140753702,0.0,0.0,0.0003906039218792845,0.0,0.0,1
ZAF,2008,0.0,0.0017970636968399844,0.06329305916498762,-0.021694301676128198,0.02028404687716967,0.0017650624251912017,0.004915935363891677,-0.0003000601769030098,-0.00889740884081803,1
ZMB,2008,0.0,0.0013855445997389992,0.06440087064707711,-0.0057854042905042926,0.03993095710148209,-0.011239141576788186,0.08896156318699089,-0.00048157763757899374,1.4227232528519901e-05,1
ZWE,2008,0.0,0.006462453147214973,-0.21570071854302364,-0.1401561949475034,-0.18323502750268894,-0.0031960574464181945,-0.15453584699252176,-0.0011909008659689846,-0.04321944892696099,-1
AFE,2009,0.0,0.0026072023665170006,-0.05972382109411978,-0.03668721070558448,-0.02022350219979796,-0.00011655590295359896,-0.019762582849331745,-0.0017826525133129679,-0.013601398987492956,-1
AFG,2009,0.30409356725146197,0.0,0.4465304555525922,0.17465544571490932,0.17143534325168375,0.0,0.0,0.0,0.0,1
AFW,2009,0.0,0.0014082676120800385,-0.062203592628386595,4.5290233011501256e-05,0.03087993215466911,-0.00037115095592973104,-0.06632831798609284,-0.000921272018553978,0.007292256204748995,-1
AGO,2009,0.0,0.003489211518408979,0.05722141790624713,-0.10309999992061812,-0.02797289983554163,-0.0019653856917792,0.1011194642600235,-0.004452241918664938,0.10065858142780097,1
ALB,2009,0.0,0.007408759124088036,0.04471705669264847,-0.041457520803269005,0.0405313986380198,0.02606197517936902,-0.006663558494217181,0.00046605839415999386,0.000192233756247597,1
AND,2009,-0.005633802816901401,0.00021276595744694758,-0.01220394456867302,0.002563398250229003,0.0,0.0,0.0,0.0,0.0,-1
ARB,2009,0.0,0.00010571342587397226,0.006904151875168019,-0.05176029701668712,-0.020885364315769483,8.232398386577966e-05,-0.00259928539351173,-0.00013781724444669852,-0.03499978994856803,1
ARE,2009,0.0,-0.0213601802309209,-0.12014475214982545,-0.08434758182779319,-0.1714539390036055,0.0,0.0,0.00011081385525200105,0.0,-1
ARG,2009,0.0,-0.009933532844421934,-0.0732176086313765,-0.09975758179813528,-0.06867955225069855,0.007564610321784801,-0.011470222637408267,-0.0011561411778460062,-0.03249723074879299,-1
ARM,2009,0.0,-0.0008781173164729949,-0.20149455438127262,-0.2100000000112939,-0.1354579168277692,0.04481745619659797,-0.0693265479632007,-7.305936073098707e-05,-0.05820699249152,-1
ATG,2009,0.0,0.0,0.0434841516810518,-0.11948356596890815,-0.1329886801361223,0.0,0.0,-0.0015227272727270248,0.0,1
AUS,2009,0.0,-0.006548820014839976,-0.004500670301570531,-0.0169365437127796,-0.0018577315288420548,0.0007205797697976002,0.012279300833338391,-0.0002952240865360167,0.00617323297317995,-1
AUT,2009,0.0,-0.0017450315075139855,-0.09164570212006062,-0.0522500185365537,-0.04016340042117705,0.004556346821878012,-0.024014515740260034,0.00030368395540499195,-0.021089617716265004,-1
AZE,2009,-0.0023156724712856125,0.00010745827341899883,-0.17983925154718494,-0.014626143159974916,0.07050602519490545,0.00045079201255179943,-0.0039261102115156765,0.0005554611739970028,-0.01930147812375509,-1
BDI,2009,0.0,0.0011682242990649172,-0.05238656938295494,-0.010489710007922298,-0.01327694606960017,0.0,0.0,0.0,0.0,-1
BEL,2009,0.0,-0.0005614266842799509,-0.07132621180444532,-0.02467671796969984,-0.028059207402515773,0.017588730687952,-0.010268043015527528,0.0007453764861299916,0.011760216006455977,-1
BEN,2009,0.0,0.008868393047179986,0.06757291139664057,-0.0257728494516809,-0.006484368910103178,0.0,0.018574575158924134,-0.004434196523589975,0.005287936681223044,1
BFA,2009,0.0,0.0041118421052630085,-0.018463478761664764,-0.0283804088238695,-0.0001247427101411791,0.0,0.0,-0.0018274853801169754,0.0,-1
BGD,2009,0.0,-0.0005377583160480981,0.06678770453423755,-0.009686649581919804,0.041246858122891306,-0.0014465363444915603,0.02110074213154922,-0.00024573250364900545,0.016546553163704944,1
BGR,2009,0.0,-0.0063238475986869954,-0.13697554877418183,-0.0947670102531073,-0.02722415576434767,0.02407364002545201,-0.04095391388645653,0.0034899636506779785,-0.028015973885322013,-1
BHR,2009,0.0,-0.0014473684210520154,-0.06030956285712408,-0.037051248391120596,-0.03468434461000214,0.0,99.7824484296435,0.0001973684210526294,0.0,-1
BHS,2009,0.0,0.0,-0.0007141728026167637,-0.0185177998605491,-0.0554540308090391,0.0,0.0,0.0,0.0,-1
BIH,2009,0.0,-0.000390625,0.008527421856348694,-0.0844828696463523,-0.013625291674914886,0.004831204519245098,0.003086857512754726,-0.00017558593750003127,-0.06985906163153295,1
BLR,2009,-0.028616434759779485,0.0005015224052129952,-0.048373516942402994,-0.10000004223337144,0.004467057351394299,6.081308247504899e-05,-0.015106221788983687,0.00176782047222801,-0.0017798308074519298,-1
BLZ,2009,0.0,0.0013152126260412,0.14794092831645034,0.01087901667237583,-0.0314403160040696,0.0,0.0,-0.0029772029811489633,0.0,1
BOL,2009,0.0,0.0007892550540010035,0.04756510355695065,-0.027914983003159897,0.016014564553965327,-0.0017366430739933004,-0.019915179524686688,-0.001860408012554018,0.01891705625846896,1
BRA,2009,0.0,0.0008623928290269944,-0.0721359479817204,-0.05220007448748529,-0.010732383326649275,0.008861046674210993,-0.0237961851706584,-0.004726877032450005,-0.04513894457604799,-1
BRB,2009,0.0,0.0,-0.01609280496320553,-0.056879681078978415,-0.05436444011596786,0.0,0.0,0.0,0.0,-1
BRN,2009,0.0,0.001897533206831099,-0.019470675871250065,0.0017517909652070007,-0.03209963091116108,0.0,99.9999342711957,-0.0032258064516129535,0.0,-1
BTN,2009,0.0,-0.0003410551722330091,-0.07171155070060797,0.019488731369385903,0.055333197760105035,0.0,0.0,0.00260487446546108,0.0,-1
BWA,2009,0.0,0.0006528682088469395,-0.06630907109013517,-0.17396307574310618,-0.15890557687530116,0.0,-0.054076468733803784,-0.0020874137596389986,0.0,-1
CAF,2009,0.0,-6.42075187005009e-05,-0.03958980526149136,0.06533129464405091,0.06272393966632617,0.0,0.0,-0.00048155639025296185,0.0,-1
CAN,2009,0.0,-0.0006424563246812998,-0.06370513101792197,-0.03910492549490928,-0.040172570696940024,-0.002863071374579,-0.00013322726967524012,-5.351125804295975e-05,-0.01277493232797802,-1
CEB,2009,0.0,-0.0007857155679439387,-0.07327269750551091,-0.07441896538758459,-0.03202177410742446,0.007704906461450012,-0.022300357348355337,0.0009373916367700019,-0.02295954266898505,-1
CHE,2009,0.0,-0.0008365878564600138,-0.04083709318080908,-0.0510535826240237,-0.035105588602019844,-0.0032604199728629626,0.013842430636010983,0.0009800542842629766,-0.0005455007909459009,-1
CHL,2009,0.0,-0.004929512112458028,-0.047207298087431515,-0.049074300350347995,-0.021283005713077285,0.004198249967599405,-0.02274731585472234,0.0012214672670440051,-0.03238158969491501,-1
CHN,2009,0.0,0.0006325306918070339,0.06683266885650019,-0.0025195328671479976,0.08855947674811526,0.0008421463144772989,0.0047193734532389175,0.002514833578972002,-0.0004157425961341232,1
CIV,2009,0.0,0.0,-0.0880174923632071,-0.011793444120966706,0.014322613678918739,0.00265755296312713,-0.07713696694644445,-0.003549905660377011,-0.02764799511332697,-1
CMR,2009,0.0,0.0010577309555540283,0.06906022939766299,-0.0026842611182296004,-0.0029962204876851084,-0.006402272972218599,0.11842554282253892,-0.0014744981066609597,0.05176661053924601,1
COD,2009,0.0,0.005235879226307994,-0.05059423684899955,-0.0337083025857709,-0.0037846219954551508,0.0017017962193168002,-0.10592283050755036,-0.0029686156017729812,-0.0018995495451278987,-1
COG,2009,0.0,0.00038067349926802053,0.06592048097567549,0.053309129057232105,0.072415819213145,-0.0059645185263998,0.1340045005352335,-0.00035139092240100923,0.20120412590198697,1
COL,2009,0.0,-0.0006669671022989832,0.027651838302582332,-0.021437975406847897,1.662279409386791e-05,-0.010415045744344091,0.031066663457925303,-0.0017374583145569743,0.11132953552518,1
COM,2009,0.0,0.0,0.20555797364116235,-0.0072387046044986025,0.011481044403956364,0.0,0.0,-0.0023535733476619924,0.0,1
CPV,2009,0.0,0.0,0.06232878446207479,-0.08542598019508059,-0.025163669750991602,0.0,0.0,0.0007444168734489943,0.0,1
CRI,2009,0.0,0.004504504504504965,-0.05500175736324986,-0.0561163081790679,-0.02203057167270317,0.002006195319996991,-0.018931306250755342,0.00027379553466495566,-0.023016194244772397,-1
CSS,2009,0.0,0.0002964060763245957,-0.07097874606909949,-0.047561344058295,-0.03838232354716997,1.3204653955180002e-05,-0.0022253175043778217,-0.00029895022847995276,0.0,-1
CUB,2009,0.0,-0.0049981210071400285,0.008104650861588292,-0.026655226109061105,0.0,2.9613410155572008e-05,0.003888810688617017,0.004669297256670007,-0.06451815710049899,1
CYP,2009,0.0,0.012987012987012997,-0.04157958962558883,-0.056620743496442694,-0.046106571346270386,0.0024384179777645,-0.0033750306065224445,0.00013311688311699044,-0.002991053908174024,-1
CZE,2009,0.0,-0.0033324702226829573,-0.051513220226613865,-0.0734374304264517,-0.051989819189857234,0.015789846776896006,-0.021684305757735278,0.0002600983946139479,-0.026739823643062977,-1
DEU,2009,0.0,-0.0009761419942800132,-0.06714107697267724,-0.0665371546996769,-0.0545457716940948,-0.0006934087996410021,-0.010331183984738868,0.00017652602433500418,-0.010132065825159985,-1
DJI,2009,0.0,4.314063848198657e-05,-0.038394905928312295,0.0,0.0,0.0,0.0,0.0,0.0,-1
DMA,2009,0.0,0.013333333333333997,-0.011538360407411075,-0.0829064862903275,-0.011767744432198524,0.0,0.0,0.0,0.0,-1
DNK,2009,0.0,-0.008500000000000086,-0.048873131762632305,-0.04394530984802444,-0.054140139985128455,-0.0010959900987282988,-0.006933166001229174,0.00037225000000001173,0.0007232795766969957,-1
DOM,2009,0.0,0.0,-0.057285416624268004,-0.02263349093788959,-0.0036288260793504445,0.0012769050734235,-0.025719206391779603,0.0020834195818670055,-0.014387109099622961,-1
DZA,2009,0.0,0.0002981013880610206,0.022554784493346025,-0.008000000003723,-0.002083516628412996,-1.808100057140702e-05,-0.00010535725771587678,0.0001423329162712994,-0.000914343174289911,1
EAP,2009,0.0,0.0010383906820219835,0.05293739619266158,-0.006306603146263506,0.06493791171529062,0.0008285664342625009,0.0033491734146633423,0.0011893604643709922,-9.245877153404081e-05,1
EAR,2009,0.0,-0.0005070387847700175,0.014273143079219563,-0.02807013678819902,0.0006214448685022411,-8.56343841121987e-05,0.004964085751816727,-0.0006517826579750263,-0.0020769255076830005,1
EAS,2009,0.0,-0.0013563189910610163,0.037061482436975046,-0.018248858092190706,0.025347291656645066,0.0012884104626385985,0.00011631666414513298,0.0006841353090669955,4.0821690623999985e-05,1
ECA,2009,0.0,-0.00040204616634202493,-0.0818615115915704,-0.09961006174957891,-0.06738383586753194,0.005371833968287198,-0.008727521804960281,0.00038193235855601417,-0.020111985153879033,-1
ECS,2009,0.0,-0.0008250560332979973,-0.07900435677443074,-0.0547443960893062,-0.05130796909265778,0.0052729186261549895,-0.013409079993588313,0.00046569280306698604,-0.018089298012874976,-1
ECU,2009,0.0,0.0035996134643259837,0.07052907746051829,-0.05790639007808227,-0.011113644744221163,-0.025425903975053208,0.04649665954102611,-0.0028277903043959895,0.10293333125136499,1
EGY,2009,0.0,0.0014767190717765999,0.02051397655052334,-0.024826837665342803,0.026459186638881693,-0.0018965811064965998,0.0024911474538273914,6.459390225526107e-06,0.018318815277448976,1
EMU,2009,0.0,-0.0033512094630650325,-0.07762045345080748,-0.04938173577107538,-0.048953445975358,0.0018346543502899947,-0.012335807653151232,0.0014783528716120031,-0.016118623303487994,-1
ERI,2009,0.0,0.0015894399574430196,0.014846672820907347,0.1365953154536666,0.0,-1.673044542549601e-05,0.1622667955985504,-0.0002700304813899024,0.00018898009803393733,1
ESP,2009,0.008041225107720873,-0.003290845126526989,-0.11929352582655961,-0.04650174088023716,-0.046117479229635605,0.007242820206312004,-0.025646572492438402,0.0030133700948859854,-0.04538769864113803,-1
EST,2009,0.0,0.005897617362584988,-0.19486279871884593,-0.09497054074737112,-0.1446432838394588,0.0013673001150573,-0.17041613059677496,0.002291342297711978,-0.007078757237855698,-1
ETH,2009,0.0,0.004176714926097986,-0.02063218560365987,-0.019859684875468398,0.05794553795897284,0.00015608496975938913,-0.009884585773410004,-0.0006496849706240049,-0.012420658102012006,-1
EUU,2009,0.0,-0.0026839809526410362,-0.07535849813187712,-0.04989936812938058,-0.045028498713127196,0.0018297032231039977,-0.013734427007276895,0.0011148207694130009,-0.01524539037204903,-1
FCS,2009,0.0,0.001362543296848031,-0.07390582261709999,-0.021372040966237904,-0.021609126706113035,5.20988424529989e-05,-0.005045983109100427,-0.0010481977351879835,-0.007931019155637955,-1
FIN,2009,0.0,3.2905561040053044e-06,-0.04831794463934724,-0.08858442493187821,-0.08513028487183072,0.005017804608246017,0.01593276306814584,-0.0006700888450150444,0.034486976871476005,-1
FJI,2009,0.0,-0.003065134099617026,-0.11658200910879857,-0.0241883192789548,-0.018949802465832555,0.0,0.0,0.0036546250684180138,0.0,-1
FRA,2009,0.0,-0.0016473170829699767,-0.044913871913751846,-0.03128259788620353,-0.033703972834487894,-0.010484443259919018,0.00016161550602800112,0.0020655383823050145,-0.0015482835189481036,-1
FSM,2009,0.0,-0.007142857142857206,0.30981710036402554,0.035015918277146806,0.018765923156018882,0.0,0.0,0.00038571428571401614,0.0,1
GAB,2009,0.0,0.00019633639927040035,-0.04432026554237534,0.03438761768604127,-0.031132399876008465,-0.00048109289049739877,-0.03807710632196126,-0.0001963363992699385,-0.025136133333971956,-1
GBR,2009,0.0,-0.014839003017401068,-0.1016003853843016,-0.04389230427660937,-0.053337193941918715,0.02742865631307029,-0.03117099977219162,0.00043400983755599755,-0.059839322821846966,-1
GEO,2009,0.0,-0.002302489566843988,0.17270329264278406,-0.060690852897356595,-0.027909402536875128,0.005747368216331008,0.0030611426259736785,0.0008893365951939814,-0.018817050533632,1
GHA,2009,0.0,0.013435202601741025,0.14058844524876735,-0.0430531188656741,0.02219568023263596,-0.0026741986741772015,0.07101668069092204,-0.003980311154083011,0.00223264121455682,1
GIN,2009,0.0,0.00040696727983096536,0.029860929294240668,-0.052556582081451995,-0.03505824317423911,0.0,0.0,-0.0014650822073910064,0.0,1
GMB,2009,0.0,0.05533596837944707,0.09898187582434015,0.0040981877389383034,0.03395701264316964,0.0,0.0,-0.005665019762845986,0.0,1
GNB,2009,0.0,0.0030032005689900033,0.022563148234841623,0.0016540765079887,0.007451478168564396,0.0,0.0,-0.0030032005689899677,0.0,1
GNQ,2009,0.0,4.63458110517001e-05,-0.005698109327868406,-0.1645575284532015,-0.033869376907535664,0.0,0.0,-0.002979322638146016,0.0,-1
GRC,2009,0.0,-0.007525213343676995,-0.0589037295310092,-0.03965560943620791,-0.04552117075974582,0.007449644401738902,-0.004411731459316837,0.0023395965865010025,-0.04258535570621902,-1
GRD,2009,0.0,0.029411764705882994,-0.003389755534038752,-0.07560823972903147,-0.07249058794867103,0.0,0.0,0.0,0.0,-1
GTM,2009,0.0,-0.006009705113848014,0.03465453924152295,-0.02816625893688456,-0.013954706558224728,-0.009211814937923602,-0.03264683373232957,-0.0045408734602460045,0.06303883522497394,1
GUY,2009,0.0,0.0,0.018559566267722483,0.0185628497626566,0.0401036543277935,0.0,0.0,-0.00022560325120593916,0.0,1
HIC,2009,0.0,-0.0026484963617970435,-0.06363089093163943,-0.038021010751533295,-0.03985673980237281,0.0045647215499100115,-0.010690159741047478,0.0002228763839050174,-0.01554989211293801,-1
HND,2009,0.0,0.0012512288855129937,-0.07981629849234695,-0.0666322798997353,-0.0450062192122167,0.007608168606790904,-0.06406711835657908,-0.0018124944141570153,-0.06764184075344999,-1
HPC,2009,0.0,0.002352896809817011,0.035970387878188737,-0.022640490948156802,0.006486861136766775,8.478638014389971e-05,0.002394254982646782,-0.0013908527325409991,-0.01188937399916199,1
HRV,2009,0.0,0.0018762061325140068,-0.06439485849274684,-0.092295606732559,-0.07120409335698275,0.014146589828315594,-0.024624116592752654,0.0006254020441720342,-0.102975100298762,-1
HTI,2009,0.0,0.016810595065311986,-0.03434739383833385,0.0323234664016846,0.04199388915191782,0.0003297698527388301,-0.0692493241890777,-8.236574746000259e-05,0.08532673527279805,-1
HUN,2009,0.0,-0.007339474036596059,-0.09621828847386948,-0.0760181024751066,-0.06453066957177755,0.017165461141937007,-0.046953771222353224,-0.0009091545154739933,-0.08152386239050599,-1
IBD,2009,0.0,-0.0001813489798939827,0.015283349147249492,-0.031173048245337197,0.010649662576728725,0.0005074307980888992,0.001039431711941985,-0.0003631635560480362,-0.002109110849704905,1
IBT,2009,0.0,0.0003526091073359794,0.010684523561371062,-0.028732973422441504,0.010043176085926309,0.000533461988710604,0.0004351079400073399,-0.0006025507864719515,-0.0018219807907750862,1
IDA,2009,0.0,0.001869710439920027,-0.03346554773258237,-0.001140036921982901,0.024765361018818544,0.0003670092469061004,-0.035567916407779454,-0.001281482797423017,0.004271507925505986,-1
IDB,2009,0.0,0.0001460557546340624,-0.05999367391995791,0.0183196591617543,0.030138240818843087,0.0005274107839204012,-0.042163295730799355,-0.0007584212739019946,0.018664283312275955,-1
IDN,2009,0.0,0.0038881097874380187,0.02659567691195064,-0.0138483241576799,0.033069039410600354,-0.00023337084300776968,0.026856699689416397,-0.0008632668963669943,0.0008277086931330757,1
IDX,2009,0.0,0.0022365596319070136,0.0027704701783646257,-0.018509130186370605,0.01946894012387257,4.5376791864097935e-05,-0.01976439187451995,-0.00139275162394199,-0.004997566297395934,1
